campaign_id,campaign_name,account_id,account_name,account_currency,date,impressions,clicks,spend,cpc,cpm,ctr,reach,frequency,_weld_synced
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-07-27,3407,118,32.55,0.28,9.55,3.4792,2702,1.26,2024-07-28T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-07-27,5840,99,65.24,0.66,11.17,1.7069,5375,1.09,2024-07-28T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-07-27,3772,112,34.02,0.3,9.02,2.9782,2797,1.35,2024-07-28T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-07-28,9269,150,81.18,0.54,8.76,1.6228,7724,1.2,2024-07-29T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-07-28,7291,120,83.64,0.7,11.47,1.6511,6232,1.17,2024-07-29T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-07-28,3458,132,35.0,0.27,10.12,3.826,2894,1.19,2024-07-29T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-07-28,3659,121,37.88,0.31,10.35,3.331,2718,1.35,2024-07-29T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-07-28,8787,139,78.2,0.56,8.9,1.5843,7681,1.14,2024-07-29T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-07-28,3950,150,41.11,0.27,10.41,3.8141,2955,1.34,2024-07-29T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-07-29,8047,152,71.9,0.47,8.94,1.8926,6746,1.19,2024-07-30T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-07-29,7936,122,70.53,0.58,8.89,1.5413,6149,1.29,2024-07-30T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-07-29,4458,178,39.71,0.22,8.91,4.0134,3940,1.13,2024-07-30T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-07-29,3231,109,36.66,0.34,11.35,3.3866,2749,1.18,2024-07-30T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-07-29,7579,133,78.8,0.59,10.4,1.7572,6867,1.1,2024-07-30T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-07-29,4378,174,38.28,0.22,8.74,3.993,3210,1.36,2024-07-30T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-07-30,8129,150,71.13,0.47,8.75,1.853,7689,1.06,2024-07-31T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-07-30,7311,123,76.99,0.63,10.53,1.6928,5783,1.26,2024-07-31T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-07-30,3610,114,37.26,0.33,10.32,3.175,2897,1.25,2024-07-31T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-07-30,5360,203,45.49,0.22,8.49,3.7929,4219,1.27,2024-07-31T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-07-30,7018,132,85.06,0.64,12.12,1.8916,5984,1.17,2024-07-31T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-07-30,4017,142,36.36,0.26,9.05,3.5414,3304,1.22,2024-07-31T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-07-31,5512,109,66.15,0.61,12.0,1.9837,4335,1.27,2024-08-01T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-07-31,7706,136,75.3,0.55,9.77,1.7688,6779,1.14,2024-08-01T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-07-31,3243,102,34.68,0.34,10.69,3.1597,2559,1.27,2024-08-01T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-07-31,3593,137,36.27,0.26,10.09,3.8178,2553,1.41,2024-08-01T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-07-31,6153,117,71.0,0.61,11.54,1.9135,5293,1.16,2024-08-01T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-07-31,4828,178,40.7,0.23,8.43,3.6966,4399,1.1,2024-08-01T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-01,9052,186,90.12,0.48,9.96,2.0626,6799,1.33,2024-08-02T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-01,8124,139,74.79,0.54,9.21,1.7137,6469,1.26,2024-08-02T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-01,3190,110,38.13,0.35,11.95,3.4657,2303,1.39,2024-08-02T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-01,3983,143,38.46,0.27,9.66,3.5947,3162,1.26,2024-08-02T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-01,5958,118,70.51,0.6,11.83,1.9946,4634,1.29,2024-08-02T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-01,3773,115,42.16,0.37,11.17,3.0514,2907,1.3,2024-08-02T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-02,8387,161,79.38,0.49,9.46,1.9297,7400,1.13,2024-08-03T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-02,5279,85,59.19,0.7,11.21,1.6183,4769,1.11,2024-08-03T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-02,3536,119,36.09,0.3,10.21,3.3818,2647,1.34,2024-08-03T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-02,3245,110,32.93,0.3,10.15,3.415,2572,1.26,2024-08-03T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-02,5737,99,65.31,0.66,11.38,1.7402,4472,1.28,2024-08-03T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-02,3107,94,30.74,0.33,9.89,3.0376,2747,1.13,2024-08-03T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-03,7510,139,63.7,0.46,8.48,1.8564,5753,1.31,2024-08-04T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-03,7468,127,75.42,0.59,10.1,1.7062,6669,1.12,2024-08-04T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-03,3659,140,35.49,0.25,9.7,3.8283,3369,1.09,2024-08-04T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-03,4299,134,37.09,0.28,8.63,3.1313,3823,1.12,2024-08-04T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-03,5925,118,62.8,0.53,10.6,2.0002,4490,1.32,2024-08-04T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-03,4112,160,36.82,0.23,8.95,3.9142,3284,1.25,2024-08-04T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-04,6709,130,69.65,0.54,10.38,1.9492,5441,1.23,2024-08-05T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-04,6743,108,77.3,0.72,11.46,1.6051,6343,1.06,2024-08-05T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-04,4485,167,42.88,0.26,9.56,3.7296,3692,1.21,2024-08-05T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-04,4426,132,42.66,0.32,9.64,2.9984,3232,1.37,2024-08-05T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-04,7500,141,76.65,0.54,10.22,1.8839,5716,1.31,2024-08-05T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-04,3664,118,34.0,0.29,9.28,3.2396,2927,1.25,2024-08-05T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-05,9478,185,84.43,0.46,8.91,1.9618,8843,1.07,2024-08-06T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-05,5591,93,63.09,0.68,11.28,1.675,5055,1.11,2024-08-06T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-05,3314,125,40.44,0.32,12.2,3.794,3071,1.08,2024-08-06T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-05,3146,106,34.7,0.33,11.03,3.3697,2635,1.19,2024-08-06T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-05,6012,108,69.72,0.65,11.6,1.7985,4264,1.41,2024-08-06T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-05,3629,114,35.28,0.31,9.72,3.1447,3082,1.18,2024-08-06T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-06,7771,136,66.73,0.49,8.59,1.7519,6196,1.25,2024-08-07T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-06,8275,166,86.05,0.52,10.4,2.0171,5803,1.43,2024-08-07T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-06,3337,103,34.95,0.34,10.47,3.0955,2598,1.28,2024-08-07T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-06,3891,126,39.38,0.31,10.12,3.2586,3172,1.23,2024-08-07T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-06,7914,152,66.47,0.44,8.4,1.9284,6694,1.18,2024-08-07T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-06,3440,107,41.75,0.39,12.14,3.1305,3095,1.11,2024-08-07T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-07,8155,149,71.76,0.48,8.8,1.8367,6214,1.31,2024-08-08T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-07,8180,156,78.25,0.5,9.57,1.9183,5854,1.4,2024-08-08T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-07,4569,163,42.62,0.26,9.33,3.583,4269,1.07,2024-08-08T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-07,4031,125,45.0,0.36,11.16,3.1133,3343,1.21,2024-08-08T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-07,7635,154,87.93,0.57,11.52,2.0258,7084,1.08,2024-08-08T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-07,3742,139,36.35,0.26,9.71,3.741,3325,1.13,2024-08-08T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-08,7295,131,64.65,0.49,8.86,1.7985,6113,1.19,2024-08-09T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-08,5573,112,68.87,0.61,12.36,2.0199,3997,1.39,2024-08-09T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-08,3549,140,39.68,0.28,11.18,3.9618,3117,1.14,2024-08-09T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-08,4072,123,35.09,0.29,8.62,3.0232,3262,1.25,2024-08-09T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-08,7817,157,73.56,0.47,9.41,2.0208,6644,1.18,2024-08-09T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-08,3888,156,37.78,0.24,9.72,4.0174,3248,1.2,2024-08-09T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-09,8533,161,77.6,0.48,9.09,1.8893,6887,1.24,2024-08-10T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-09,6246,123,74.31,0.6,11.9,1.9841,4675,1.34,2024-08-10T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-09,4491,153,45.59,0.3,10.15,3.4145,4004,1.12,2024-08-10T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-09,2957,101,36.55,0.36,12.36,3.4215,2481,1.19,2024-08-10T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-09,7865,156,77.14,0.49,9.81,1.9847,6641,1.18,2024-08-10T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-09,3587,133,35.94,0.27,10.02,3.7278,3220,1.11,2024-08-10T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-10,6840,111,69.62,0.63,10.18,1.6246,6137,1.11,2024-08-11T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-10,7917,157,69.21,0.44,8.74,1.9918,7266,1.09,2024-08-11T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-10,4874,152,41.0,0.27,8.41,3.1295,4310,1.13,2024-08-11T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-10,3868,115,37.39,0.33,9.67,2.995,3643,1.06,2024-08-11T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-10,9976,197,89.24,0.45,8.95,1.9774,7169,1.39,2024-08-11T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-10,4525,154,41.84,0.27,9.25,3.419,3946,1.15,2024-08-11T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-11,5184,84,62.44,0.74,12.04,1.6243,4199,1.23,2024-08-12T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-11,5891,91,62.92,0.69,10.68,1.5526,4304,1.37,2024-08-12T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-11,3013,100,33.23,0.33,11.03,3.3499,2734,1.1,2024-08-12T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-11,3526,130,38.14,0.29,10.82,3.7013,2691,1.31,2024-08-12T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-11,7709,145,77.87,0.54,10.1,1.8845,7010,1.1,2024-08-12T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-11,3461,136,37.08,0.27,10.71,3.9429,3210,1.08,2024-08-12T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-12,6491,129,64.35,0.5,9.91,1.9925,5308,1.22,2024-08-13T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-12,9854,174,83.06,0.48,8.43,1.7755,8361,1.18,2024-08-13T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-12,2701,98,32.97,0.34,12.21,3.6467,2102,1.28,2024-08-13T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-12,2798,95,34.79,0.37,12.43,3.4122,2257,1.24,2024-08-13T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-12,5805,107,69.68,0.65,12.0,1.8492,4120,1.41,2024-08-13T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-12,3353,132,38.64,0.29,11.52,3.943,2767,1.21,2024-08-13T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-13,8530,166,72.21,0.43,8.47,1.9511,6339,1.35,2024-08-14T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-13,6159,96,67.14,0.7,10.9,1.5615,4409,1.4,2024-08-14T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-13,2972,110,35.61,0.32,11.98,3.7338,2445,1.22,2024-08-14T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-13,2965,114,37.01,0.32,12.48,3.8585,2645,1.12,2024-08-14T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-13,8721,155,88.98,0.57,10.2,1.787,6836,1.28,2024-08-14T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-13,4809,145,43.25,0.3,8.99,3.0155,4560,1.05,2024-08-14T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-14,6094,99,63.86,0.65,10.48,1.6347,5679,1.07,2024-08-15T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-14,7931,137,76.94,0.56,9.7,1.7376,5823,1.36,2024-08-15T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-14,3918,125,35.96,0.29,9.18,3.1981,3213,1.22,2024-08-15T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-14,2704,87,29.65,0.34,10.97,3.2415,1926,1.4,2024-08-15T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-14,7496,136,76.0,0.56,10.14,1.8226,6177,1.21,2024-08-15T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-14,2597,100,30.21,0.3,11.63,3.884,2415,1.08,2024-08-15T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-15,7580,138,68.61,0.5,9.05,1.8266,7009,1.08,2024-08-16T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-15,8235,167,69.94,0.42,8.49,2.0339,6499,1.27,2024-08-16T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-15,3888,119,36.24,0.3,9.32,3.0608,2838,1.37,2024-08-16T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-15,3704,135,39.58,0.29,10.69,3.6619,3023,1.23,2024-08-16T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-15,8588,158,90.6,0.57,10.55,1.8416,6161,1.39,2024-08-16T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-15,3092,109,36.91,0.34,11.94,3.5379,2622,1.18,2024-08-16T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-16,8989,151,87.33,0.58,9.72,1.6864,6859,1.31,2024-08-17T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-16,8218,137,77.82,0.57,9.47,1.6744,7784,1.06,2024-08-17T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-16,3108,103,37.52,0.36,12.07,3.3374,2745,1.13,2024-08-17T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-16,3160,97,34.06,0.35,10.78,3.0995,2797,1.13,2024-08-17T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-16,6810,125,77.61,0.62,11.4,1.8417,4932,1.38,2024-08-17T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-16,3423,132,38.96,0.3,11.38,3.8712,3136,1.09,2024-08-17T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-17,8976,142,80.58,0.57,8.98,1.5866,6528,1.38,2024-08-18T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-17,8708,136,74.73,0.55,8.58,1.5697,6975,1.25,2024-08-18T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-17,4001,123,34.18,0.28,8.54,3.099,2963,1.35,2024-08-18T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-17,3821,120,36.74,0.31,9.62,3.1658,3230,1.18,2024-08-18T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-17,7816,158,76.4,0.48,9.77,2.0279,5808,1.35,2024-08-18T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-17,2986,98,30.86,0.31,10.33,3.3003,2319,1.29,2024-08-18T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-18,6245,102,77.75,0.76,12.45,1.6445,5566,1.12,2024-08-19T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-18,7460,133,80.18,0.6,10.75,1.7959,5837,1.28,2024-08-19T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-18,4618,164,42.03,0.26,9.1,3.5548,3472,1.33,2024-08-19T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-18,3387,116,34.14,0.29,10.08,3.4286,2999,1.13,2024-08-19T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-18,7728,123,72.14,0.59,9.33,1.5966,6553,1.18,2024-08-19T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-18,3657,113,32.58,0.29,8.91,3.0914,2893,1.26,2024-08-19T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-19,6841,136,76.78,0.56,11.22,1.9921,6026,1.14,2024-08-20T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-19,7597,141,63.76,0.45,8.39,1.8685,7028,1.08,2024-08-20T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-19,4167,125,34.76,0.28,8.34,3.0216,3621,1.15,2024-08-20T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-19,3633,142,33.8,0.24,9.3,3.9349,2569,1.41,2024-08-20T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-19,6927,137,72.2,0.53,10.42,1.9802,6295,1.1,2024-08-20T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-19,3261,105,32.59,0.31,9.99,3.234,2832,1.15,2024-08-20T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-20,6260,128,77.13,0.6,12.32,2.0476,5052,1.24,2024-08-21T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-20,5950,108,66.72,0.62,11.21,1.8168,5004,1.19,2024-08-21T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-20,3766,145,44.11,0.3,11.71,3.8643,2973,1.27,2024-08-21T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-20,3437,114,41.43,0.36,12.05,3.3224,3152,1.09,2024-08-21T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-20,9271,178,82.82,0.47,8.93,1.9246,6590,1.41,2024-08-21T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-20,3422,107,42.2,0.39,12.33,3.1525,3047,1.12,2024-08-21T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-21,7027,132,69.62,0.53,9.91,1.8913,5564,1.26,2024-08-22T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-21,5770,98,64.98,0.66,11.26,1.713,5057,1.14,2024-08-22T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-21,4120,139,38.53,0.28,9.35,3.3977,2975,1.38,2024-08-22T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-21,2621,101,32.41,0.32,12.37,3.8584,2438,1.08,2024-08-22T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-21,6543,134,74.59,0.56,11.4,2.0585,6159,1.06,2024-08-22T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-21,2647,104,32.83,0.32,12.4,3.9319,1978,1.34,2024-08-22T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-22,6557,113,76.74,0.68,11.7,1.7294,4886,1.34,2024-08-23T00:00:00
MC002,Prospecting - Lookalike - Purchasers,act_123456789,Vitalis UK,GBP,2024-08-22,6961,124,80.0,0.65,11.49,1.7851,5446,1.28,2024-08-23T00:00:00
MC003,Retargeting - Website Visitors 30d,act_123456789,Vitalis UK,GBP,2024-08-22,4555,157,38.79,0.25,8.52,3.4596,4276,1.07,2024-08-23T00:00:00
MC004,Retargeting - Add to Cart 7d,act_123456789,Vitalis UK,GBP,2024-08-22,3793,123,37.69,0.31,9.94,3.2585,2804,1.35,2024-08-23T00:00:00
MC005,Prospecting - Interest - Wellness,act_123456789,Vitalis UK,GBP,2024-08-22,6867,130,81.18,0.62,11.82,1.9048,5605,1.23,2024-08-23T00:00:00
MC006,DPA - Catalogue Sales,act_123456789,Vitalis UK,GBP,2024-08-22,2618,91,32.16,0.35,12.28,3.4976,2159,1.21,2024-08-23T00:00:00
MC001,Prospecting - Broad - CBD Oils,act_123456789,Vitalis UK,GBP,2024-08-23,7614,138,69.92,0.51,9.18,1.8164,7221,1.05,2024-08-24T00:00:00
