campaign_id,campaign_name,account_id,account_descriptive_name,date,impressions,clicks,cost_micros,conversions,conversions_value,device,ad_network_type,_weld_synced
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-05,6192,257,56740000,6.3,373.73,MOBILE,SEARCH,2024-08-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-05,4135,246,54770000,7.3,263.4,DESKTOP,SEARCH_PARTNERS,2024-08-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-05,8199,406,69830000,14.8,956.15,MOBILE,SEARCH,2024-08-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-06,3016,202,29190000,17.4,626.35,DESKTOP,SEARCH,2024-08-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-06,8223,252,61970000,6.4,374.87,MOBILE,SEARCH,2024-08-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-06,3727,259,50830000,4.8,262.29,MOBILE,SEARCH,2024-08-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-06,2717,143,43770000,6.1,274.6,MOBILE,SEARCH_PARTNERS,2024-08-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-06,8628,598,63620000,22.4,1179.8,MOBILE,SEARCH,2024-08-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-07,1861,120,25440000,11.6,615.47,TABLET,SEARCH,2024-08-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-07,6419,250,46780000,6.8,409.69,MOBILE,SEARCH,2024-08-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-07,4505,282,45350000,7.4,334.86,TABLET,SEARCH,2024-08-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-07,3710,134,39080000,6.0,376.62,DESKTOP,SEARCH_PARTNERS,2024-08-08T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-07,7109,472,69770000,11.8,709.87,DESKTOP,SEARCH,2024-08-08T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-08,3225,142,28360000,11.9,502.85,TABLET,SEARCH,2024-08-09T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-08,7248,362,55420000,10.5,373.54,DESKTOP,SEARCH,2024-08-09T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-08,6496,446,55220000,10.2,574.01,TABLET,SEARCH,2024-08-09T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-08,3895,192,50150000,5.3,323.57,MOBILE,SEARCH_PARTNERS,2024-08-09T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-08,8187,539,58280000,17.2,808.6,DESKTOP,SEARCH,2024-08-09T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-09,4344,162,30530000,11.5,523.62,MOBILE,SEARCH,2024-08-10T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-09,7957,381,63790000,9.4,578.55,MOBILE,SEARCH,2024-08-10T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-09,6238,282,56940000,8.5,405.05,DESKTOP,SEARCH,2024-08-10T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-09,3670,190,45040000,8.4,325.13,DESKTOP,SEARCH_PARTNERS,2024-08-10T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-09,6718,261,67310000,5.7,334.57,DESKTOP,SEARCH,2024-08-10T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-10,2746,91,27980000,5.2,230.26,TABLET,SEARCH,2024-08-11T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-10,3713,187,58710000,5.8,290.8,DESKTOP,SEARCH,2024-08-11T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-10,6658,306,48170000,8.4,386.44,MOBILE,SEARCH,2024-08-11T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-10,6671,403,49520000,15.3,560.84,DESKTOP,SEARCH_PARTNERS,2024-08-11T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-10,9460,553,72030000,13.7,824.62,TABLET,SEARCH,2024-08-11T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-11,2254,154,28600000,10.2,580.1,TABLET,SEARCH,2024-08-12T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-11,4929,340,56350000,8.6,453.94,MOBILE,SEARCH,2024-08-12T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-11,3272,119,47040000,3.8,154.58,MOBILE,SEARCH,2024-08-12T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-11,4586,231,51910000,10.3,489.27,TABLET,SEARCH_PARTNERS,2024-08-12T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-11,5429,197,63190000,5.3,341.01,TABLET,SEARCH,2024-08-12T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-12,1796,76,24340000,6.7,313.88,MOBILE,SEARCH,2024-08-13T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-12,4045,175,50080000,3.7,202.48,DESKTOP,SEARCH,2024-08-13T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-12,6679,223,47840000,4.3,156.09,MOBILE,SEARCH,2024-08-13T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-12,3985,271,43600000,7.6,308.46,DESKTOP,SEARCH_PARTNERS,2024-08-13T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-12,4242,269,68030000,8.4,443.94,TABLET,SEARCH,2024-08-13T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-13,4278,269,31110000,25.4,1540.09,MOBILE,SEARCH,2024-08-14T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-13,6610,301,60350000,9.7,342.14,DESKTOP,SEARCH,2024-08-14T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-13,5889,326,57210000,9.6,499.09,MOBILE,SEARCH,2024-08-14T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-13,5904,185,56220000,6.8,397.07,DESKTOP,SEARCH_PARTNERS,2024-08-14T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-13,6386,217,72240000,5.4,260.39,MOBILE,SEARCH,2024-08-14T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-14,3132,183,28440000,13.7,571.99,DESKTOP,SEARCH,2024-08-15T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-14,3232,180,48620000,5.7,248.94,MOBILE,SEARCH,2024-08-15T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-14,5365,267,59790000,7.0,246.13,MOBILE,SEARCH,2024-08-15T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-14,5311,220,47150000,8.7,520.69,TABLET,SEARCH_PARTNERS,2024-08-15T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-14,4716,308,64550000,8.7,442.61,DESKTOP,SEARCH,2024-08-15T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-15,3688,193,26440000,19.0,1205.99,DESKTOP,SEARCH,2024-08-16T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-15,5638,359,64940000,6.6,384.2,DESKTOP,SEARCH,2024-08-16T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-15,4836,242,55590000,6.1,239.23,DESKTOP,SEARCH,2024-08-16T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-15,3600,247,53480000,6.1,354.0,DESKTOP,SEARCH_PARTNERS,2024-08-16T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-15,5642,212,71890000,4.9,192.4,TABLET,SEARCH,2024-08-16T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-16,2360,133,29800000,11.7,420.31,MOBILE,SEARCH,2024-08-17T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-16,4527,200,54510000,6.3,237.11,TABLET,SEARCH,2024-08-17T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-16,3490,146,49320000,3.9,151.86,DESKTOP,SEARCH,2024-08-17T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-16,6375,395,48370000,10.2,370.13,TABLET,SEARCH_PARTNERS,2024-08-17T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-16,4415,285,66940000,9.2,411.47,DESKTOP,SEARCH,2024-08-17T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-17,3908,156,29290000,10.4,652.28,DESKTOP,SEARCH,2024-08-18T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-17,8710,286,58900000,8.5,455.19,MOBILE,SEARCH,2024-08-18T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-17,6484,246,50770000,5.9,340.68,DESKTOP,SEARCH,2024-08-18T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-17,7035,287,50990000,8.0,377.76,MOBILE,SEARCH_PARTNERS,2024-08-18T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-17,5481,260,60280000,9.6,595.55,MOBILE,SEARCH,2024-08-18T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-18,2829,113,28260000,10.4,380.82,MOBILE,SEARCH,2024-08-19T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-18,3338,163,51470000,3.2,203.3,MOBILE,SEARCH,2024-08-19T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-18,6675,282,65650000,8.5,340.3,MOBILE,SEARCH,2024-08-19T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-18,7220,332,52310000,14.9,660.95,MOBILE,SEARCH_PARTNERS,2024-08-19T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-18,5604,360,71570000,9.4,429.83,TABLET,SEARCH,2024-08-19T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-19,2621,86,26140000,5.2,330.3,DESKTOP,SEARCH,2024-08-20T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-19,3458,231,51460000,4.5,281.76,TABLET,SEARCH,2024-08-20T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-19,6450,258,51570000,7.0,264.37,DESKTOP,SEARCH,2024-08-20T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-19,6413,429,46790000,17.4,701.25,MOBILE,SEARCH_PARTNERS,2024-08-20T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-19,7650,517,64500000,10.9,638.78,MOBILE,SEARCH,2024-08-20T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-20,1726,53,21980000,5.2,302.33,DESKTOP,SEARCH,2024-08-21T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-20,5244,272,47580000,8.3,314.26,TABLET,SEARCH,2024-08-21T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-20,5845,310,43650000,9.8,454.64,DESKTOP,SEARCH,2024-08-21T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-20,5041,245,47680000,9.3,404.27,MOBILE,SEARCH_PARTNERS,2024-08-21T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-20,5983,369,68300000,12.8,589.83,MOBILE,SEARCH,2024-08-21T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-21,3754,170,25170000,16.9,641.69,MOBILE,SEARCH,2024-08-22T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-21,4316,200,50950000,6.5,317.32,TABLET,SEARCH,2024-08-22T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-21,6538,395,55780000,11.4,430.8,TABLET,SEARCH,2024-08-22T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-21,5110,207,40080000,8.9,501.98,TABLET,SEARCH_PARTNERS,2024-08-22T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-21,4349,234,69200000,5.8,333.02,MOBILE,SEARCH,2024-08-22T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-22,3203,156,28890000,16.1,823.69,TABLET,SEARCH,2024-08-23T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-22,7658,533,51250000,13.8,671.41,MOBILE,SEARCH,2024-08-23T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-22,5149,251,64040000,7.0,291.79,MOBILE,SEARCH,2024-08-23T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-22,3779,123,40680000,3.4,137.39,TABLET,SEARCH_PARTNERS,2024-08-23T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-22,5230,282,69350000,10.5,462.14,DESKTOP,SEARCH,2024-08-23T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-23,3072,180,25190000,18.4,927.18,MOBILE,SEARCH,2024-08-24T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-23,5959,271,63230000,8.0,348.04,DESKTOP,SEARCH,2024-08-24T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-23,4938,183,50000000,4.5,167.95,MOBILE,SEARCH,2024-08-24T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-23,6286,296,47870000,12.7,719.83,DESKTOP,SEARCH_PARTNERS,2024-08-24T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-23,8479,339,62410000,9.5,504.87,DESKTOP,SEARCH,2024-08-24T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-24,1914,116,31670000,7.4,342.65,TABLET,SEARCH,2024-08-25T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-24,6480,239,65300000,7.1,436.1,MOBILE,SEARCH,2024-08-25T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-24,4396,244,49320000,7.7,368.33,TABLET,SEARCH,2024-08-25T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-24,4876,212,49520000,7.7,274.71,MOBILE,SEARCH_PARTNERS,2024-08-25T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-24,8699,560,76990000,18.2,1063.6,TABLET,SEARCH,2024-08-25T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-25,4381,170,30580000,9.7,536.74,DESKTOP,SEARCH,2024-08-26T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-25,6768,294,60330000,9.4,378.42,MOBILE,SEARCH,2024-08-26T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-25,8537,565,64209999,17.1,1061.22,MOBILE,SEARCH,2024-08-26T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-25,4426,275,43660000,11.1,528.76,TABLET,SEARCH_PARTNERS,2024-08-26T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-25,4573,144,66870000,4.9,208.92,TABLET,SEARCH,2024-08-26T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-26,2064,124,29670000,7.6,312.55,TABLET,SEARCH,2024-08-27T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-26,4970,257,57170000,6.6,329.69,DESKTOP,SEARCH,2024-08-27T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-26,6046,393,62450000,10.5,597.75,MOBILE,SEARCH,2024-08-27T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-26,4725,322,47980000,12.8,659.76,MOBILE,SEARCH_PARTNERS,2024-08-27T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-26,8643,472,73980000,15.1,771.67,DESKTOP,SEARCH,2024-08-27T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-27,3367,174,27610000,13.1,620.92,MOBILE,SEARCH,2024-08-28T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-27,3000,124,49630000,3.8,214.98,MOBILE,SEARCH,2024-08-28T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-27,7030,421,55020000,9.6,420.47,MOBILE,SEARCH,2024-08-28T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-27,5078,209,38760000,7.7,341.51,TABLET,SEARCH_PARTNERS,2024-08-28T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-27,9476,549,68540000,12.2,475.02,MOBILE,SEARCH,2024-08-28T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-28,1923,76,27550000,7.8,456.71,DESKTOP,SEARCH,2024-08-29T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-28,5644,243,46810000,6.7,316.35,MOBILE,SEARCH,2024-08-29T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-28,5781,248,54410000,7.1,325.42,DESKTOP,SEARCH,2024-08-29T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-28,5996,274,49580000,9.1,385.72,MOBILE,SEARCH_PARTNERS,2024-08-29T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-28,3789,204,55200000,7.3,295.5,MOBILE,SEARCH,2024-08-29T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-29,3253,109,32770000,11.2,446.78,TABLET,SEARCH,2024-08-30T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-29,3253,143,52220000,4.4,221.5,DESKTOP,SEARCH,2024-08-30T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-29,6737,211,62930000,5.3,233.31,TABLET,SEARCH,2024-08-30T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-29,5082,288,50100000,7.1,313.08,TABLET,SEARCH_PARTNERS,2024-08-30T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-29,6785,302,72910000,9.8,388.18,DESKTOP,SEARCH,2024-08-30T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-30,2681,114,24610000,10.3,493.25,MOBILE,SEARCH,2024-08-31T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-30,7722,358,55500000,9.7,356.88,MOBILE,SEARCH,2024-08-31T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-30,3868,254,44290000,8.2,521.3,TABLET,SEARCH,2024-08-31T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-30,6812,440,48030000,17.7,741.72,DESKTOP,SEARCH_PARTNERS,2024-08-31T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-30,8300,465,67860000,17.2,697.46,DESKTOP,SEARCH,2024-08-31T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-08-31,3697,238,24700000,19.9,896.0,MOBILE,SEARCH,2024-09-01T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-08-31,4678,309,53570000,9.8,497.52,MOBILE,SEARCH,2024-09-01T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-08-31,7837,413,61670000,12.4,478.39,TABLET,SEARCH,2024-09-01T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-08-31,6375,331,45380000,14.2,812.71,TABLET,SEARCH_PARTNERS,2024-09-01T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-08-31,6561,250,65819999,5.4,205.43,DESKTOP,SEARCH,2024-09-01T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-01,3873,155,30000000,11.1,448.73,DESKTOP,SEARCH,2024-09-02T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-01,6163,309,56780000,5.5,275.55,MOBILE,SEARCH,2024-09-02T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-01,8791,385,61970000,12.3,706.55,DESKTOP,SEARCH,2024-09-02T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-01,3686,223,48280000,9.9,396.03,TABLET,SEARCH_PARTNERS,2024-09-02T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-01,4552,306,73970000,11.3,656.88,TABLET,SEARCH,2024-09-02T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-02,4183,202,32360000,17.1,675.28,DESKTOP,SEARCH,2024-09-03T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-02,5277,319,64709999,6.9,330.14,DESKTOP,SEARCH,2024-09-03T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-02,9099,622,67440000,18.2,674.32,DESKTOP,SEARCH,2024-09-03T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-02,5443,255,53270000,9.5,501.79,DESKTOP,SEARCH_PARTNERS,2024-09-03T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-02,8305,546,72740000,20.6,1168.79,MOBILE,SEARCH,2024-09-03T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-03,2346,155,29110000,9.4,458.92,TABLET,SEARCH,2024-09-04T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-03,8613,359,63920000,6.7,382.72,DESKTOP,SEARCH,2024-09-04T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-03,8931,476,65300000,14.2,738.29,MOBILE,SEARCH,2024-09-04T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-03,4261,225,49090000,7.7,312.14,DESKTOP,SEARCH_PARTNERS,2024-09-04T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-03,9366,552,87060000,14.1,730.37,DESKTOP,SEARCH,2024-09-04T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-04,3966,138,33890000,10.5,534.04,TABLET,SEARCH,2024-09-05T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-04,4728,246,66330000,5.3,260.09,DESKTOP,SEARCH,2024-09-05T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-04,9907,672,67099999,17.1,618.14,TABLET,SEARCH,2024-09-05T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-04,7720,285,63110000,11.5,500.3,TABLET,SEARCH_PARTNERS,2024-09-05T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-04,9522,337,86030000,12.0,669.78,MOBILE,SEARCH,2024-09-05T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-05,3850,191,27060000,17.9,700.48,DESKTOP,SEARCH,2024-09-06T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-05,6316,317,68020000,5.8,283.79,MOBILE,SEARCH,2024-09-06T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-05,3617,229,59440000,5.3,306.73,MOBILE,SEARCH,2024-09-06T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-05,6973,354,49690000,13.8,530.27,DESKTOP,SEARCH_PARTNERS,2024-09-06T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-05,12137,626,81670000,23.2,1397.91,TABLET,SEARCH,2024-09-06T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-06,4566,151,35350000,14.0,565.49,TABLET,SEARCH,2024-09-07T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-06,8892,472,68890000,11.9,519.69,DESKTOP,SEARCH,2024-09-07T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-06,6891,376,63510000,8.5,468.54,TABLET,SEARCH,2024-09-07T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-06,7324,387,58430000,15.1,572.72,MOBILE,SEARCH_PARTNERS,2024-09-07T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-06,9925,626,68660000,23.7,1046.48,DESKTOP,SEARCH,2024-09-07T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-07,2420,100,38040000,9.5,454.11,DESKTOP,SEARCH,2024-09-08T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-07,10432,582,69900000,11.5,642.2,DESKTOP,SEARCH,2024-09-08T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-07,8206,407,68320000,11.2,578.33,DESKTOP,SEARCH,2024-09-08T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-07,3835,256,57280000,7.1,281.04,TABLET,SEARCH_PARTNERS,2024-09-08T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-07,6502,234,80800000,5.3,241.18,TABLET,SEARCH,2024-09-08T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-08,2869,188,31120000,17.1,870.39,MOBILE,SEARCH,2024-09-09T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-08,7506,253,54260000,6.4,403.32,TABLET,SEARCH,2024-09-09T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-08,8848,378,65530000,11.2,557.44,TABLET,SEARCH,2024-09-09T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-08,6022,208,47190000,6.0,345.53,MOBILE,SEARCH_PARTNERS,2024-09-09T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-08,7642,477,64620000,17.8,969.49,MOBILE,SEARCH,2024-09-09T00:00:00
GC001,Brand - Vitalis,987654321,Vitalis UK,2024-09-09,3964,185,34920000,15.5,626.07,MOBILE,SEARCH,2024-09-10T00:00:00
GC002,Non-Brand - CBD Oil UK,987654321,Vitalis UK,2024-09-09,5801,348,61010000,6.9,375.41,DESKTOP,SEARCH,2024-09-10T00:00:00
GC003,Non-Brand - Supplements UK,987654321,Vitalis UK,2024-09-09,9221,372,69570000,11.7,438.49,TABLET,SEARCH,2024-09-10T00:00:00
GC004,Shopping - All Products,987654321,Vitalis UK,2024-09-09,7576,292,59790000,8.0,363.79,DESKTOP,SEARCH_PARTNERS,2024-09-10T00:00:00
GC005,PMax - Wellness,987654321,Vitalis UK,2024-09-09,7225,320,86540000,8.7,461.91,MOBILE,SEARCH,2024-09-10T00:00:00
